time,ax,ay,az
1.389616005E2,-5.756225586E-1,1.013420105E1,5.683898926E-1
1.389640724E2,-4.942169189E-1,1.004800415E1,5.947265625E-1
1.389665748E2,-4.271850586E-1,9.966613770E0,6.067047119E-1
1.389690773E2,-3.433837891E-1,9.875625610E0,6.067047119E-1
1.389715797E2,-2.356414795E-1,9.796615601E0,5.779724121E-1
1.389740821E2,-1.853637695E-1,9.724792480E0,5.755767822E-1
1.389765846E2,-1.087493896E-1,9.693664551E0,5.683898926E-1
1.389790870E2,3.768920898E-3,9.636199951E0,6.138763428E-1
1.389815895E2,3.250122070E-2,9.607482910E0,6.593780518E-1
1.389840919E2,1.378479004E-1,9.576354980E0,6.186676025E-1
1.389865944E2,2.096710205E-1,9.569168091E0,6.497955322E-1
1.389890968E2,2.503814697E-1,9.552413940E0,6.497955322E-1
1.389915992E2,2.910766602E-1,9.497344971E0,6.545867920E-1
1.389941017E2,3.269958496E-1,9.494949341E0,6.833190918E-1
1.389966041E2,2.934722900E-1,9.492553711E0,7.503509521E-1
1.389991066E2,3.581237793E-1,9.535644531E0,7.048645020E-1
1.390016090E2,3.533325195E-1,9.566772461E0,6.785278320E-1
1.390040809E2,3.293914795E-1,9.585922241E0,7.024688721E-1
1.390066139E2,3.222045898E-1,9.638595581E0,6.928863525E-1
1.390091163E2,2.527770996E-1,9.686492920E0,7.216186523E-1
1.390116188E2,2.360076904E-1,9.743942261E0,7.192230225E-1
1.390141212E2,1.546173096E-1,9.815765381E0,7.527465820E-1
1.390166237E2,6.602478027E-2,9.909149170E0,7.312011719E-1
1.390191261E2,-3.402709961E-3,9.980972290E0,7.335968018E-1
1.390216285E2,-6.326293945E-2,1.004083252E1,7.312011719E-1
1.390241310E2,-1.518402100E-1,1.007434082E1,7.383880615E-1
1.390266334E2,-2.236785889E-1,1.013899231E1,7.312011719E-1
1.390291359E2,-2.571868896E-1,1.021321106E1,7.718963623E-1
1.390316383E2,-3.218383789E-1,1.029222107E1,7.527465820E-1
1.390341407E2,-4.080200195E-1,1.026828003E1,7.168273926E-1
1.390366432E2,-4.511260986E-1,1.034249878E1,7.647247314E-1
1.390391456E2,-5.301361084E-1,1.036883545E1,8.269653320E-1
1.390416481E2,-5.516815186E-1,1.036643982E1,8.126068115E-1
1.390441200E2,-5.875854492E-1,1.037362671E1,8.604888916E-1
1.390466224E2,-6.163177490E-1,1.035685730E1,8.724517822E-1
1.390491249E2,-6.522369385E-1,1.035925293E1,8.916168213E-1
1.390516273E2,-6.761779785E-1,1.035208130E1,8.485107422E-1
1.390541298E2,-7.360382080E-1,1.031855774E1,8.652801514E-1
1.390566322E2,-7.456054688E-1,1.031137085E1,9.227294922E-1
1.390591346E2,-7.336425781E-1,1.029701233E1,9.155578613E-1
1.390616371E2,-7.671508789E-1,1.026828003E1,9.131622314E-1
1.390641395E2,-7.551879883E-1,1.024433899E1,9.251251221E-1
1.390666420E2,-7.001190186E-1,1.024433899E1,8.724517822E-1
1.390691444E2,-6.594238281E-1,1.020362854E1,8.245697021E-1
1.390716468E2,-6.282958984E-1,1.022279358E1,7.958374023E-1
1.390741493E2,-5.492858887E-1,1.018927002E1,7.647247314E-1
1.390766517E2,-4.678802490E-1,1.015095520E1,7.216186523E-1
1.390791542E2,-3.409881592E-1,1.014138794E1,6.904907227E-1
1.390816566E2,-2.428283691E-1,1.009590149E1,6.378326416E-1
1.390841591E2,-1.877593994E-1,1.007673645E1,6.019134521E-1
1.390866615E2,-6.326293945E-2,1.004322815E1,5.324859619E-1
1.390891639E2,3.729248047E-2,1.008392334E1,5.109405518E-1
1.390916664E2,3.489685059E-2,1.008392334E1,4.726257324E-1
1.390941688E2,1.282806396E-1,1.010546875E1,4.175567627E-1
1.390966713E2,1.809539795E-1,1.011505127E1,4.008026123E-1
1.390991737E2,1.881256104E-1,1.011744690E1,3.624877930E-1
1.391016761E2,2.168579102E-1,1.018447876E1,3.217926025E-1
1.391041786E2,2.288360596E-1,1.023475647E1,3.074188232E-1
1.391066810E2,2.288360596E-1,1.027784729E1,3.026428223E-1
1.391091835E2,2.072906494E-1,1.033052063E1,3.241882324E-1
1.391116859E2,1.665802002E-1,1.042390442E1,2.571411133E-1
1.391141883E2,1.665802002E-1,1.051008606E1,2.260284424E-1
1.391166908E2,1.665802002E-1,1.061303711E1,2.092590332E-1
1.391191932E2,1.210937500E-1,1.070881653E1,2.092590332E-1
1.391216957E2,7.800292969E-2,1.083331299E1,1.972961426E-1
1.391241981E2,2.532958984E-2,1.093626404E1,1.230773926E-1
1.391267006E2,-1.007080078E-3,1.103921509E1,8.236694336E-2
1.391292030E2,-5.607604980E-2,1.118286133E1,6.321716309E-2
1.391317054E2,-1.183319092E-1,1.131933594E1,6.800842285E-2
1.391342079E2,-1.542358398E-1,1.144622803E1,2.252197266E-2
1.391367103E2,-2.667694092E-1,1.159706116E1,2.969360352E-2
1.391392128E2,-3.146514893E-1,1.173831177E1,-5.169677734E-2
1.391417152E2,-3.960571289E-1,1.190351868E1,-4.931640625E-2
1.391442176E2,-4.774627686E-1,1.203520203E1,-4.452514648E-2
1.391467201E2,-5.420989990E-1,1.220278931E1,-1.419067383E-3
1.391492225E2,-6.618041992E-1,1.229377747E1,-3.494262695E-2
1.391517250E2,-7.695465088E-1,1.245417786E1,-1.115570068E-1
1.391542274E2,-8.557434082E-1,1.254995728E1,-3.494262695E-2
1.391567299E2,-9.969940186E-1,1.265290833E1,-2.775573730E-2
1.391592323E2,-1.066436768E0,1.276063538E1,2.969360352E-2
1.391617347E2,-1.157409668E0,1.287077332E1,9.613037109E-4
1.391642372E2,-1.336975098E0,1.291386414E1,1.533508301E-2
1.391667396E2,-1.459075928E0,1.297372437E1,1.773071289E-2
1.391692421E2,-1.542877197E0,1.300006104E1,-3.733825684E-2
1.391717445E2,-1.655410767E0,1.300006104E1,-3.814697266E-3
1.391742469E2,-1.758361816E0,1.301203918E1,-1.579284668E-2
1.391767189E2,-1.799057007E0,1.298570251E1,-7.086181641E-2
1.391792213E2,-1.832580566E0,1.299526978E1,-9.001159668E-2
1.391817237E2,-1.873275757E0,1.296414185E1,-1.594390869E-1
1.391842262E2,-1.868484497E0,1.289471436E1,-1.594390869E-1
1.391867286E2,-1.906799316E0,1.281091309E1,-1.546478271E-1
1.391892311E2,-1.858917236E0,1.275346375E1,-1.833801270E-1
1.391917335E2,-1.892425537E0,1.266487122E1,-2.025451660E-1
1.391942360E2,-1.899612427E0,1.260023499E1,-2.264862061E-1
1.391967384E2,-1.882858276E0,1.251403809E1,-2.575988770E-1
1.391992408E2,-1.880462646E0,1.235841370E1,-2.384490967E-1
1.392017433E2,-1.870880127E0,1.221955872E1,-2.695770264E-1
1.392042457E2,-1.878067017E0,1.212138367E1,-2.528228760E-1
1.392067482E2,-1.942703247E0,1.202322388E1,-2.192993164E-1
1.392092506E2,-2.014541626E0,1.197534180E1,-1.402893066E-1
1.392117530E2,-2.095932007E0,1.183647156E1,-1.618347168E-1
1.392142555E2,-2.215652466E0,1.178381348E1,-2.073211670E-1
1.392167579E2,-2.309020996E0,1.169761658E1,-2.121124268E-1
1.392192604E2,-2.400009155E0,1.160662842E1,-1.809844971E-1
1.392217628E2,-2.536468506E0,1.156114197E1,-1.546478271E-1
1.392242653E2,-2.613082886E0,1.146777344E1,-2.121124268E-1
1.392267677E2,-2.622665405E0,1.140551758E1,-1.857757568E-1
1.392292701E2,-2.656188965E0,1.126905823E1,-1.331024170E-1
1.392317726E2,-2.660964966E0,1.115173340E1,-7.565307617E-2
1.392342750E2,-2.644210815E0,1.098654175E1,-1.522674561E-1
1.392367775E2,-2.622665405E0,1.082612610E1,-2.288818359E-1
1.392392799E2,-2.653793335E0,1.063937378E1,-2.575988770E-1
1.392417823E2,-2.581954956E0,1.045980835E1,-3.150634766E-1
1.392442848E2,-2.524505615E0,1.030657959E1,-3.222503662E-1
1.392467567E2,-2.481399536E0,1.014617920E1,-3.533782959E-1
1.392492591E2,-2.380844116E0,1.001928711E1,-3.964691162E-1
1.392517616E2,-2.282684326E0,9.911544800E0,-4.132232666E-1
1.392542640E2,-2.129455566E0,9.837326050E0,-4.682922363E-1
1.392567665E2,-2.040878296E0,9.720001221E0,-5.090026855E-1
1.392592689E2,-1.923553467E0,9.597900391E0,-5.712432861E-1
1.392617714E2,-1.830184937E0,9.499740601E0,-5.975799561E-1
1.392642738E2,-1.748779297E0,9.413543701E0,-6.430664062E-1
1.392667762E2,-1.621887207E0,9.241165161E0,-6.502532959E-1
1.392692787E2,-1.509353638E0,9.198074341E0,-6.741943359E-1
1.392717811E2,-1.394439697E0,9.102294922E0,-7.172851562E-1
1.392742836E2,-1.329788208E0,8.941894531E0,-7.460174561E-1
1.392767860E2,-1.214874268E0,8.855697632E0,-8.178558350E-1
1.392792884E2,-1.111923218E0,8.743164062E0,-8.226318359E-1
1.392817909E2,-1.037704468E0,8.676132202E0,-8.322143555E-1
1.392842933E2,-9.922180176E-1,8.589935303E0,-8.513641357E-1
1.392867958E2,-9.275665283E-1,8.534881592E0,-8.154602051E-1
1.392892982E2,-8.772888184E-1,8.431930542E0,-8.370056152E-1
1.392918007E2,-8.748931885E-1,8.376861572E0,-8.202362061E-1
1.392943031E2,-9.012298584E-1,8.381652832E0,-8.633422852E-1
1.392968055E2,-9.084167480E-1,8.328979492E0,-8.250274658E-1
1.392993080E2,-9.275665283E-1,8.297851562E0,-7.627868652E-1
1.393018104E2,-9.156036377E-1,8.319396973E0,-8.082733154E-1
1.393043129E2,-9.227752686E-1,8.300247192E0,-8.178558350E-1
1.393068153E2,-9.275665283E-1,8.297851562E0,-8.417968750E-1
1.393092872E2,-8.940429688E-1,8.309814453E0,-8.441925049E-1
1.393117897E2,-9.156036377E-1,8.312210083E0,-8.250274658E-1
1.393142921E2,-9.347534180E-1,8.391220093E0,-7.962951660E-1
1.393167945E2,-9.658813477E-1,8.441497803E0,-8.034820557E-1
1.393192970E2,-1.080795288E0,8.460647583E0,-8.034820557E-1
1.393217994E2,-1.104736328E0,8.506149292E0,-7.819366455E-1
1.393243019E2,-1.143051147E0,8.606704712E0,-7.699584961E-1
1.393268043E2,-1.246002197E0,8.688110352E0,-7.532043457E-1
1.393293068E2,-1.291488647E0,8.786270142E0,-7.723541260E-1
1.393318092E2,-1.353729248E0,8.862884521E0,-7.699584961E-1
1.393343116E2,-1.427963257E0,8.877243042E0,-7.771453857E-1
1.393368141E2,-1.461471558E0,8.973007202E0,-7.388458252E-1
1.393393165E2,-1.516540527E0,9.075958252E0,-7.412414551E-1
1.393418190E2,-1.569213867E0,9.133422852E0,-6.622314453E-1
1.393443214E2,-1.657806396E0,9.190887451E0,-7.077178955E-1
1.393468238E2,-1.732025146E0,9.291442871E0,-6.981353760E-1
1.393493263E2,-1.834976196E0,9.312988281E0,-6.837768555E-1
1.393518287E2,-1.937927246E0,9.423126221E0,-6.885681152E-1
1.393543312E2,-2.016937256E0,9.523681641E0,-6.694030762E-1
1.393568336E2,-2.098327637E0,9.569168091E0,-6.670074463E-1
1.393593361E2,-2.167770386E0,9.636199951E0,-6.502532959E-1
1.393618385E2,-2.241989136E0,9.736770630E0,-6.406707764E-1
1.393643409E2,-2.285079956E0,9.753524780E0,-6.143493652E-1
1.393668434E2,-2.294662476E0,9.818161011E0,-6.430664062E-1
1.393693458E2,-2.354507446E0,9.880416870E0,-6.550445557E-1
1.393718483E2,-2.419158936E0,9.928298950E0,-6.646270752E-1
1.393743507E2,-2.421554565E0,9.940277100E0,-6.358947754E-1
1.393768531E2,-2.447891235E0,9.909149170E0,-5.736389160E-1
1.393793556E2,-2.440704346E0,9.964218140E0,-5.568847656E-1
1.393818580E2,-2.479003906E0,1.002166748E1,-5.449066162E-1
1.393843605E2,-2.522109985E0,9.952239990E0,-5.712432861E-1
1.393868629E2,-2.488586426E0,9.925903320E0,-5.473022461E-1
1.393893654E2,-2.467041016E0,9.918716431E0,-4.922332764E-1
1.393918678E2,-2.486190796E0,9.887603760E0,-4.587249756E-1
1.393943702E2,-2.457458496E0,9.863662720E0,-4.443511963E-1
1.393968727E2,-2.438308716E0,9.810989380E0,-3.868865967E-1
1.393993751E2,-2.376052856E0,9.748733521E0,-3.892822266E-1
1.394018776E2,-2.318603516E0,9.736770630E0,-3.677368164E-1
1.394043800E2,-2.299438477E0,9.681701660E0,-3.916778564E-1
1.394068824E2,-2.186920166E0,9.607482910E0,-4.395599365E-1
1.394093849E2,-2.098327637E0,9.523681641E0,-3.581695557E-1
1.394118873E2,-2.062423706E0,9.456649780E0,-3.653411865E-1
1.394143898E2,-1.973831177E0,9.403976440E0,-3.533782959E-1
1.394168922E2,-1.923553467E0,9.344116211E0,-3.198547363E-1
1.394193946E2,-1.870880127E0,9.286651611E0,-3.581695557E-1
1.394218971E2,-1.796661377E0,9.277084351E0,-3.605499268E-1
1.394243995E2,-1.736801147E0,9.214828491E0,-3.749237061E-1
1.394269020E2,-1.717651367E0,9.150177002E0,-3.797149658E-1
1.394294044E2,-1.669769287E0,9.102294922E0,-3.485870361E-1
1.394319069E2,-1.650619507E0,9.092727661E0,-3.414001465E-1
1.394344093E2,-1.619491577E0,9.066390991E0,-3.725280762E-1
1.394369117E2,-1.547668457E0,9.040054321E0,-3.557739258E-1
1.394394142E2,-1.530914307E0,9.008926392E0,-3.533782959E-1
1.394419166E2,-1.516540527E0,9.023284912E0,-3.797149658E-1
1.394444191E2,-1.471054077E0,9.023284912E0,-4.060516357E-1
1.394469215E2,-1.463867188E0,9.042449951E0,-3.366088867E-1
1.394494239E2,-1.492599487E0,9.040054321E0,-4.060516357E-1
1.394519264E2,-1.437530518E0,9.075958252E0,-4.347839355E-1
1.394544288E2,-1.415985107E0,9.085540771E0,-4.347839355E-1
1.394569008E2,-1.394439697E0,9.075958252E0,-4.204101562E-1
1.394594032E2,-1.377685547E0,9.066390991E0,-4.515380859E-1
1.394619056E2,-1.344161987E0,9.066390991E0,-4.563293457E-1
1.394644081E2,-1.327392578E0,9.068786621E0,-4.611053467E-1
1.394669105E2,-1.375289917E0,9.135818481E0,-4.611053467E-1
1.394694130E2,-1.384857178E0,9.169342041E0,-4.706878662E-1
1.394719154E2,-1.411193848E0,9.157363892E0,-4.658966064E-1
1.394744178E2,-1.435134888E0,9.212432861E0,-5.496978760E-1
1.394769203E2,-1.451904297E0,9.260314941E0,-5.401153564E-1
1.394794227E2,-1.451904297E0,9.308197021E0,-5.425109863E-1
1.394819252E2,-1.466262817E0,9.320175171E0,-5.760345459E-1
1.394844276E2,-1.473449707E0,9.358474731E0,-6.311035156E-1
1.394869300E2,-1.487808228E0,9.415939331E0,-5.688476562E-1
1.394894325E2,-1.492599487E0,9.425521851E0,-6.215209961E-1
1.394919349E2,-1.502182007E0,9.454254150E0,-6.406707764E-1
1.394944374E2,-1.487808228E0,9.437484741E0,-6.574401855E-1
1.394969398E2,-1.485412598E0,9.456649780E0,-6.789855957E-1
1.394994423E2,-1.483016968E0,9.463821411E0,-6.717987061E-1
1.395019447E2,-1.456680298E0,9.509307861E0,-7.101135254E-1
1.395044471E2,-1.449508667E0,9.497344971E0,-6.981353760E-1
1.395069496E2,-1.437530518E0,9.480590820E0,-6.885681152E-1
1.395094520E2,-1.415985107E0,9.502136230E0,-6.646270752E-1
1.395119545E2,-1.413589478E0,9.482971191E0,-7.220764160E-1
1.395144569E2,-1.382461548E0,9.502136230E0,-7.627868652E-1
1.395169288E2,-1.346557617E0,9.511703491E0,-7.196807861E-1
1.395194313E2,-1.339370728E0,9.511703491E0,-7.962951660E-1
1.395219337E2,-1.372894287E0,9.523681641E0,-8.010864258E-1
1.395244362E2,-1.358520508E0,9.564376831E0,-7.220764160E-1
1.395269386E2,-1.289093018E0,9.545227051E0,-7.292633057E-1
1.395294410E2,-1.255569458E0,9.559585571E0,-7.244720459E-1
1.395319435E2,-1.334579468E0,9.631423950E0,-7.340545654E-1
1.395344459E2,-1.382461548E0,9.724792480E0,-8.082733154E-1
1.395369484E2,-1.356124878E0,9.808593750E0,-8.633422852E-1
1.395394508E2,-1.284301758E0,9.861267090E0,-9.040374756E-1
1.395419532E2,-1.255569458E0,9.901962280E0,-8.872833252E-1
1.395444557E2,-1.257965088E0,9.968994141E0,-8.729095459E-1
1.395469581E2,-1.253173828E0,1.003364563E1,-8.561553955E-1
1.395494606E2,-1.284301758E0,1.014138794E1,-8.010864258E-1
1.395519630E2,-1.284301758E0,1.020841980E1,-8.968505859E-1
1.395544654E2,-1.301071167E0,1.026828003E1,-9.974212646E-1
1.395569679E2,-1.348953247E0,1.030418396E1,-1.040512085E0
1.395594398E2,-1.260360718E0,1.031376648E1,-1.114730835E0
1.395619423E2,-1.186141968E0,1.037362671E1,-1.093185425E0
1.395644752E2,-1.171783447E0,1.038558960E1,-1.131484985E0
1.395669777E2,-1.126281738E0,1.044544983E1,-1.141067505E0
1.395694801E2,-1.068832397E0,1.047657776E1,-1.133880615E0
1.395719825E2,-1.035308838E0,1.056036377E1,-1.155426025E0
1.395744850E2,-1.049667358E0,1.059149170E1,-1.153030396E0
1.395769874E2,-1.068832397E0,1.060107422E1,-1.196136475E0
1.395794899E2,-1.006576538E0,1.062741089E1,-1.203308105E0
1.395819923E2,-1.023330688E0,1.070162964E1,-1.224868774E0
1.395844947E2,-9.634857178E-1,1.071838379E1,-1.119522095E0
1.395869972E2,-9.586944580E-1,1.068725586E1,-1.030929565E0
1.395894691E2,-9.395446777E-1,1.067050171E1,-1.035720825E0
1.395919716E2,-9.562988281E-1,1.063697815E1,-1.026138306E0
1.395944740E2,-9.682769775E-1,1.063458252E1,-1.042907715E0
1.395969764E2,-9.586944580E-1,1.064176941E1,-1.109939575E0
1.395994789E2,-9.706573486E-1,1.062022400E1,-1.131484985E0
1.396019813E2,-9.730529785E-1,1.055319214E1,-1.088394165E0
1.396044838E2,-1.032913208E0,1.056515503E1,-9.758605957E-1
1.396069862E2,-1.018554688E0,1.056755066E1,-8.992462158E-1
1.396094886E2,-1.076004028E0,1.054600525E1,-8.633422852E-1
1.396119911E2,-1.097549438E0,1.056515503E1,-9.543151855E-1
1.396144935E2,-1.054458618E0,1.048614502E1,-9.567108154E-1
1.396169960E2,-1.111923218E0,1.050051880E1,-9.327697754E-1
1.396194984E2,-1.200500488E0,1.046939087E1,-8.561553955E-1
1.396220008E2,-1.289093018E0,1.040713501E1,-7.603912354E-1
1.396245033E2,-1.334579468E0,1.039517212E1,-7.196807861E-1
1.396270057E2,-1.313034058E0,1.038319397E1,-7.340545654E-1
1.396295082E2,-1.305847168E0,1.035925293E1,-7.316589355E-1
1.396320106E2,-1.267547607E0,1.032095337E1,-7.364501953E-1
1.396345131E2,-1.310638428E0,1.027784729E1,-6.909637451E-1
1.396370155E2,-1.351348877E0,1.026828003E1,-5.999755859E-1
1.396395179E2,-1.394439697E0,1.029701233E1,-5.664520264E-1
1.396420204E2,-1.387252808E0,1.031376648E1,-5.832214355E-1
1.396445228E2,-1.346557617E0,1.031616211E1,-5.760345459E-1
1.396470253E2,-1.301071167E0,1.030657959E1,-5.544891357E-1
1.396494972E2,-1.325012207E0,1.027784729E1,-6.023712158E-1
1.396519996E2,-1.255569458E0,1.031855774E1,-5.784301758E-1
1.396545326E2,-1.212478638E0,1.030418396E1,-5.233612061E-1
1.396570350E2,-1.210083008E0,1.030178833E1,-5.449066162E-1
1.396595070E2,-1.313034058E0,1.028742981E1,-4.515380859E-1
1.396620094E2,-1.293884277E0,1.038319397E1,-3.485870361E-1
1.396645118E2,-1.310638428E0,1.039277649E1,-3.366088867E-1
1.396670448E2,-1.277114868E0,1.041432190E1,-3.940734863E-1
1.396695472E2,-1.274734497E0,1.043586731E1,-4.467468262E-1
1.396720497E2,-1.262756348E0,1.045980835E1,-4.922332764E-1
1.396745521E2,-1.222061157E0,1.049812317E1,-4.706878662E-1
1.396770546E2,-1.238815308E0,1.049333191E1,-4.395599365E-1
1.396795570E2,-1.260360718E0,1.051008606E1,-3.916778564E-1
1.396820594E2,-1.248397827E0,1.048614502E1,-4.036560059E-1
1.396845619E2,-1.265151978E0,1.046459961E1,-3.940734863E-1
1.396870643E2,-1.265151978E0,1.045263672E1,-4.299926758E-1
1.396895668E2,-1.231628418E0,1.042630005E1,-4.467468262E-1
1.396920692E2,-1.217269897E0,1.036883545E1,-4.658966064E-1
1.396945716E2,-1.255569458E0,1.027307129E1,-4.228057861E-1
1.396970741E2,-1.298675537E0,1.028503418E1,-3.629455566E-1
1.396995460E2,-1.298675537E0,1.025151062E1,-3.007049561E-1
1.397020485E2,-1.250778198E0,1.027067566E1,-2.743682861E-1
1.397045509E2,-1.236419678E0,1.018687439E1,-2.480316162E-1
1.397070533E2,-1.231628418E0,1.013659668E1,-2.480316162E-1
1.397095558E2,-1.145446777E0,1.007434082E1,-2.073211670E-1
1.397120582E2,-1.147827148E0,9.997726440E0,-1.953582764E-1
1.397145607E2,-1.090377808E0,9.918716431E0,-1.307067871E-1
1.397170631E2,-1.042495728E0,9.846893311E0,-1.259307861E-1
1.397195655E2,-9.634857178E-1,9.794219971E0,-9.240722656E-2
1.397220680E2,-8.605346680E-1,9.755920410E0,-9.240722656E-2
1.397245704E2,-8.533477783E-1,9.681701660E0,-1.690216064E-1
1.397270729E2,-8.102569580E-1,9.614654541E0,-1.067657471E-1
1.397295753E2,-8.006744385E-1,9.566772461E0,-1.163482666E-1
1.397320778E2,-7.647552490E-1,9.538040161E0,-4.931640625E-2
1.397345802E2,-6.953277588E-1,9.511703491E0,-7.325744629E-2
1.397370826E2,-6.570281982E-1,9.430313110E0,-8.282470703E-2
1.397395851E2,-6.354827881E-1,9.353698730E0,-6.367492676E-2
1.397420875E2,-5.660400391E-1,9.377639771E0,-8.042907715E-2
1.397445900E2,-5.780181885E-1,9.384811401E0,-8.522033691E-2
1.397470924E2,-5.588684082E-1,9.423126221E0,-1.115570068E-1
1.397495948E2,-5.061950684E-1,9.387207031E0,-1.738128662E-1
1.397520973E2,-4.511260986E-1,9.377639771E0,-1.594390869E-1
1.397545997E2,-4.032440186E-1,9.478195190E0,-1.786041260E-1
1.397571022E2,-3.936614990E-1,9.523681641E0,-2.528228760E-1
1.397596046E2,-3.385925293E-1,9.461425781E0,-2.647857666E-1
1.397621070E2,-2.859191895E-1,9.538040161E0,-2.911224365E-1
1.397646095E2,-2.380371094E-1,9.602691650E0,-3.078765869E-1
1.397671119E2,-2.332458496E-1,9.605087280E0,-3.174591064E-1
1.397695839E2,-1.757812500E-1,9.597900391E0,-3.246459961E-1
1.397720863E2,-1.278991699E-1,9.669723511E0,-3.150634766E-1
1.397746193E2,-1.374816895E-1,9.679306030E0,-3.605499268E-1
1.397771217E2,-1.805725098E-1,9.698455811E0,-3.773193359E-1
1.397796241E2,-2.236785889E-1,9.717605591E0,-3.485870361E-1
1.397821266E2,-2.739562988E-1,9.748733521E0,-3.581695557E-1
1.397846290E2,-3.361968994E-1,9.784652710E0,-3.605499268E-1
1.397871315E2,-3.960571289E-1,9.760711670E0,-3.629455566E-1
1.397896339E2,-4.535217285E-1,9.734375000E0,-3.246459961E-1
1.397921363E2,-5.636444092E-1,9.700851440E0,-2.911224365E-1
1.397946388E2,-6.330871582E-1,9.679306030E0,-2.504272461E-1
1.397971412E2,-7.623748779E-1,9.638595581E0,-4.563293457E-1
1.397996132E2,-1.456680298E0,9.454254150E0,-1.157821655E0
1.398021156E2,-1.411193848E0,9.205245972E0,-9.399566650E-1
1.398046180E2,-8.557434082E-1,9.135818481E0,-2.887268066E-1
1.398071205E2,-5.612487793E-1,9.181304932E0,-3.461914062E-1
1.398096229E2,-3.721160889E-1,9.485366821E0,-4.180145264E-1
1.398121254E2,-2.763519287E-1,9.925903320E0,-1.881713867E-1
1.398146278E2,-3.409881592E-1,1.029940796E1,3.026428223E-1
1.398171302E2,-3.433837891E-1,1.050291443E1,4.822082520E-1
1.398196327E2,-3.697204590E-1,1.058670044E1,4.175567627E-1
1.398221351E2,-3.577423096E-1,1.066810608E1,3.744659424E-1
1.398246376E2,-3.721160889E-1,1.065135193E1,2.739105225E-1
1.398271400E2,-3.984527588E-1,1.063458252E1,1.757507324E-1
1.398296425E2,-4.199981689E-1,1.057713318E1,1.613769531E-1
1.398321449E2,-5.253448486E-1,1.056515503E1,2.308044434E-1
1.398346473E2,-6.019592285E-1,1.058192444E1,1.996917725E-1
1.398371498E2,-6.833648682E-1,1.058670044E1,2.020874023E-1
1.398396522E2,-7.216644287E-1,1.055079651E1,2.044677734E-1
1.398421547E2,-8.485565186E-1,1.057713318E1,1.661682129E-1
1.398446571E2,-7.120971680E-1,1.045980835E1,1.422271729E-1
1.398471595E2,-7.288513184E-1,1.046699524E1,8.955383301E-2
1.398496620E2,-8.126525879E-1,1.052206421E1,1.182861328E-1
1.398521644E2,-8.078613281E-1,1.048614502E1,1.374359131E-1
1.398546669E2,-8.341979980E-1,1.051008606E1,9.913635254E-2
1.398571693E2,-8.605346680E-1,1.052206421E1,1.015319824E-1
1.398596717E2,-8.126525879E-1,1.055319214E1,1.015319824E-1
1.398621742E2,-7.695465088E-1,1.057234192E1,1.637725830E-1
1.398646766E2,-8.006744385E-1,1.056515503E1,1.134948730E-1
1.398671791E2,-7.456054688E-1,1.056994629E1,1.039123535E-1
1.398696815E2,-7.503967285E-1,1.054840088E1,1.015319824E-1
1.398721840E2,-7.503967285E-1,1.054600525E1,1.709594727E-1
1.398746864E2,-6.522369385E-1,1.061303711E1,2.547607422E-1
1.398771583E2,-6.378631592E-1,1.065135193E1,3.505249023E-1
1.398796608E2,-6.139221191E-1,1.068965149E1,4.223480225E-1
1.398821632E2,-5.923767090E-1,1.061303711E1,4.917755127E-1
1.398846656E2,-5.636444092E-1,1.056755066E1,4.654388428E-1
1.398871681E2,-4.391479492E-1,1.049093628E1,4.774169922E-1
1.398896705E2,-5.157623291E-1,1.041192627E1,4.798126221E-1
1.398921730E2,-6.115264893E-1,1.040953064E1,4.127655029E-1
1.398946754E2,-6.259002686E-1,1.031855774E1,3.816528320E-1
1.398971779E2,-6.761779785E-1,1.022756958E1,4.151611328E-1
1.398996803E2,-6.785736084E-1,1.011026001E1,4.750213623E-1
1.399021827E2,-6.474456787E-1,9.923507690E0,5.396575928E-1
1.399046852E2,-5.947723389E-1,9.777465820E0,6.473999023E-1
1.399071876E2,-5.492858887E-1,9.684097290E0,6.234588623E-1
1.399096901E2,-5.636444092E-1,9.585922241E0,5.995178223E-1
1.399121925E2,-5.444946289E-1,9.538040161E0,5.109405518E-1
1.399146949E2,-4.606933594E-1,9.427917480E0,5.229034424E-1
1.399171974E2,-4.391479492E-1,9.356079102E0,4.582672119E-1
1.399196998E2,-4.271850586E-1,9.339324951E0,5.085449219E-1
1.399222023E2,-4.511260986E-1,9.317779541E0,4.941711426E-1
1.399247047E2,-4.415435791E-1,9.310592651E0,5.157165527E-1
1.399272071E2,-4.199981689E-1,9.372848511E0,4.822082520E-1
1.399297096E2,-4.056396484E-1,9.389602661E0,5.109405518E-1
1.399322120E2,-4.008483887E-1,9.413543701E0,4.726257324E-1
1.399347145E2,-3.026885986E-1,9.396789551E0,3.912200928E-1
1.399372169E2,-1.255035400E-1,9.272293091E0,3.433380127E-1
1.399397194E2,-3.402709961E-3,9.174133301E0,2.978515625E-1
1.399422218E2,-1.374816895E-1,9.380035400E0,3.217926025E-1
1.399447242E2,-2.787322998E-1,9.547622681E0,5.229034424E-1
1.399472267E2,-4.171752930E-2,9.430313110E0,6.713409424E-1
1.399497291E2,8.996582031E-2,9.346511841E0,4.822082520E-1
1.399522316E2,1.450347900E-1,9.293838501E0,3.074188232E-1
1.399547340E2,2.096710205E-1,9.210037231E0,2.332000732E-1
1.399572364E2,2.407989502E-1,9.178909302E0,3.457336426E-1
