time,mx,my,mz
1.393099586E2,-4.388427734E0,-4.592437744E1,2.373046875E1
1.393199379E2,-2.288818359E0,-4.427337646E1,2.208099365E1
1.393299171E2,-3.038024902E0,-4.352416992E1,2.433013916E1
1.393398964E2,-1.687622070E0,-4.517364502E1,2.403106689E1
1.393498756E2,-3.338623047E0,-4.547424316E1,2.163085938E1
1.393598549E2,-2.737426758E0,-4.577484131E1,2.283020020E1
1.393698341E2,-7.873535156E-1,-4.607391357E1,2.238006592E1
1.393798133E2,-2.438354492E0,-4.562377930E1,2.268066406E1
1.393898231E2,-1.538085938E0,-4.547424316E1,2.358093262E1
1.393997718E2,-7.873535156E-1,-4.607391357E1,2.283020020E1
1.394097511E2,-1.237487793E0,-4.502410889E1,2.463073730E1
1.394197609E2,1.113891602E-1,-4.487457275E1,2.268066406E1
1.394297706E2,-2.438354492E0,-4.517364502E1,2.328033447E1
1.394397804E2,-4.388427734E0,-4.637451172E1,2.328033447E1
1.394497596E2,-7.873535156E-1,-4.472351074E1,2.238006592E1
1.394597694E2,-1.687622070E0,-4.517364502E1,2.478027344E1
1.394697792E2,-1.237487793E0,-4.607391357E1,2.388000488E1
1.394797584E2,-1.538085938E0,-4.502410889E1,2.433013916E1
1.394897987E2,-2.888488770E0,-4.442443848E1,2.268066406E1
1.394997779E2,-1.237487793E0,-4.502410889E1,2.537994385E1
1.395097877E2,-3.338623047E0,-4.472351074E1,2.537994385E1
1.395197975E2,-1.687622070E0,-4.487457275E1,2.373046875E1
1.395295021E2,-6.378173828E-1,-4.487457275E1,2.478027344E1
1.395394813E2,1.113891602E-1,-4.412384033E1,2.403106689E1
1.395494606E2,-1.988220215E0,-4.397430420E1,2.358093262E1
1.395594398E2,-1.687622070E0,-4.562377930E1,2.403106689E1
1.395694191E2,-1.988220215E0,-4.472351074E1,2.492980957E1
1.395793983E2,-1.087951660E0,-4.562377930E1,2.448120117E1
1.395893776E2,-2.888488770E0,-4.367370605E1,2.373046875E1
1.395993568E2,-3.038024902E0,-4.652404785E1,2.388000488E1
1.396093361E2,-1.388549805E0,-4.517364502E1,2.223052979E1
1.396193153E2,-3.788757324E0,-4.577484131E1,2.433013916E1
1.396292945E2,-3.038024902E0,-4.577484131E1,2.238006592E1
1.396392738E2,-7.873535156E-1,-4.577484131E1,2.537994385E1
1.396492530E2,-4.537963867E0,-4.472351074E1,2.283020020E1
1.396592323E2,-3.338623047E0,-4.607391357E1,2.433013916E1
1.396692421E2,-4.087829590E0,-4.757385254E1,2.433013916E1
1.396792213E2,-1.988220215E0,-4.547424316E1,2.388000488E1
1.396891395E2,-2.288818359E0,-4.502410889E1,2.313079834E1
1.396991493E2,-2.438354492E0,-4.517364502E1,2.328033447E1
1.397091285E2,-3.038024902E0,-4.682464600E1,2.463073730E1
1.397191078E2,-3.788757324E0,-4.397430420E1,2.433013916E1
1.397290870E2,-3.938293457E0,-4.412384033E1,2.403106689E1
1.397390663E2,-3.938293457E0,-4.562377930E1,2.297973633E1
1.397490455E2,-3.338623047E0,-4.397430420E1,2.358093262E1
1.397590248E2,-2.737426758E0,-4.547424316E1,2.388000488E1
1.397690040E2,-3.187561035E0,-4.487457275E1,2.448120117E1
1.397789833E2,-2.288818359E0,-4.472351074E1,2.463073730E1
1.397889625E2,-3.038024902E0,-4.607391357E1,2.388000488E1
1.397989418E2,-3.338623047E0,-4.607391357E1,2.388000488E1
1.398089210E2,-2.888488770E0,-4.487457275E1,2.403106689E1
1.398189003E2,-2.737426758E0,-4.652404785E1,2.388000488E1
1.398288795E2,-2.888488770E0,-4.517364502E1,2.297973633E1
1.398388588E2,-2.438354492E0,-4.442443848E1,2.403106689E1
1.398488380E2,-2.737426758E0,-4.397430420E1,2.238006592E1
1.398588173E2,-3.338623047E0,-4.607391357E1,2.283020020E1
1.398687965E2,-4.537963867E0,-4.577484131E1,2.283020020E1
1.398787758E2,-3.187561035E0,-4.517364502E1,2.373046875E1
1.398887550E2,-5.737304688E0,-4.667358398E1,2.223052979E1
1.398987342E2,-3.187561035E0,-4.667358398E1,2.373046875E1
1.399087135E2,-4.838562012E0,-4.577484131E1,2.463073730E1
1.399186927E2,-3.788757324E0,-4.502410889E1,2.208099365E1
1.399286415E2,-2.288818359E0,-4.652404785E1,2.238006592E1
1.399386818E2,-3.788757324E0,-4.682464600E1,2.358093262E1
1.399486305E2,-2.137756348E0,-4.667358398E1,2.373046875E1
1.399586403E2,-2.438354492E0,-4.592437744E1,2.328033447E1
1.399686195E2,-2.288818359E0,-4.757385254E1,2.313079834E1
1.399785682E2,-1.388549805E0,-4.592437744E1,2.192993164E1
1.399885475E2,-1.087951660E0,-4.637451172E1,2.328033447E1
1.399985267E2,1.011657715E0,-4.547424316E1,2.103118896E1
1.400085060E2,1.011657715E0,-4.427337646E1,2.313079834E1
1.400194313E2,1.911926270E0,-4.562377930E1,2.328033447E1
1.400284950E2,1.762390137E0,-4.397430420E1,2.283020020E1
1.400384437E2,1.312255859E0,-4.547424316E1,2.238006592E1
1.400484230E2,3.861999512E0,-4.502410889E1,2.103118896E1
1.400584022E2,3.111267090E0,-4.577484131E1,2.103118896E1
1.400684120E2,2.061462402E0,-4.547424316E1,2.058105469E1
1.400784217E2,4.162597656E0,-4.637451172E1,1.938018799E1
1.400884010E2,2.212524414E0,-4.487457275E1,2.013092041E1
1.400984108E2,3.411865234E0,-4.592437744E1,1.863098145E1
1.401084205E2,4.162597656E0,-4.487457275E1,1.893005371E1
1.401184303E2,4.312133789E0,-4.577484131E1,1.802978516E1
1.401284401E2,3.561401367E0,-4.502410889E1,1.728057861E1
1.401384498E2,2.812194824E0,-4.397430420E1,1.548004150E1
1.401485817E2,6.411743164E0,-4.577484131E1,1.578063965E1
1.401584388E2,5.061340332E0,-4.607391357E1,1.578063965E1
1.401684486E2,5.361938477E0,-4.502410889E1,1.398010254E1
1.401781532E2,6.262207031E0,-4.367370605E1,1.457977295E1
1.401881324E2,6.712341309E0,-4.487457275E1,1.488037109E1
1.401981117E2,7.312011719E0,-4.517364502E1,1.278076172E1
1.402080909E2,7.312011719E0,-4.562377930E1,9.480285645E0
1.402180702E2,6.861877441E0,-4.322357178E1,9.930419922E0
1.402280494E2,8.511352539E0,-4.487457275E1,1.023101807E1
1.402380287E2,9.562683105E0,-4.337463379E1,9.780883789E0
1.402480384E2,7.162475586E0,-4.322357178E1,7.080078125E0
1.402579872E2,7.911682129E0,-4.322357178E1,7.080078125E0
1.402679664E2,1.106262207E1,-4.187469482E1,6.930541992E0
1.402779457E2,1.136169434E1,-4.157409668E1,7.679748535E0
1.402879249E2,1.271209717E1,-4.172363281E1,6.030273438E0
1.402979042E2,1.151123047E1,-4.127349854E1,3.480529785E0
1.403078834E2,1.256256104E1,-4.112396240E1,4.380798340E0
1.403178627E2,1.391143799E1,-4.037475586E1,2.130126953E0
1.403278419E2,1.271209717E1,-4.022369385E1,9.307861328E-1
1.403378517E2,1.451263428E1,-3.797454834E1,9.307861328E-1
1.403478614E2,1.556243896E1,-3.842468262E1,-1.319885254E0
1.403578712E2,1.646118164E1,-3.632354736E1,-4.469299316E0
1.403678505E2,1.541137695E1,-3.527374268E1,-5.969238281E0
1.403778602E2,1.541137695E1,-3.527374268E1,-5.519104004E0
1.403878700E2,1.721191406E1,-3.302459717E1,-8.518981934E0
1.403978492E2,1.736145020E1,-3.167419434E1,-1.016998291E1
1.404078590E2,1.646118164E1,-3.047485352E1,-1.241912842E1
1.404178688E2,1.736145020E1,-3.137359619E1,-1.301879883E1
1.404278785E2,1.676177979E1,-2.732391357E1,-1.526947021E1
1.404378883E2,1.736145020E1,-2.762451172E1,-1.602020264E1
1.404475929E2,1.616210938E1,-2.597351074E1,-1.721954346E1
1.404575721E2,1.466217041E1,-2.627410889E1,-1.902008057E1
1.404675514E2,1.616210938E1,-2.627410889E1,-1.976928711E1
1.404775001E2,1.511230469E1,-2.372436523E1,-1.976928711E1
1.404875099E2,1.361236572E1,-2.342376709E1,-2.276916504E1
1.404974891E2,1.271209717E1,-2.312469482E1,-2.292022705E1
1.405074684E2,1.121215820E1,-2.102355957E1,-2.397003174E1
1.405174476E2,1.031188965E1,-2.042388916E1,-2.606964111E1
1.405274574E2,1.226196289E1,-2.027435303E1,-2.651977539E1
1.405374061E2,1.061248779E1,-1.892395020E1,-2.861938477E1
1.405473854E2,1.106262207E1,-1.817474365E1,-2.742004395E1
1.405573646E2,1.121215820E1,-1.682434082E1,-2.951965332E1
1.405673439E2,9.712219238E0,-1.802368164E1,-2.951965332E1
1.405773231E2,9.262084961E0,-1.742401123E1,-2.861938477E1
1.405873024E2,1.031188965E1,-1.712341309E1,-2.891998291E1
1.405972816E2,7.911682129E0,-1.577453613E1,-2.951965332E1
1.406072609E2,8.361816406E0,-1.577453613E1,-2.982025146E1
1.406172401E2,9.262084961E0,-1.592407227E1,-3.041992188E1
1.406272194E2,8.061218262E0,-1.562347412E1,-3.041992188E1
1.406371986E2,9.712219238E0,-1.547393799E1,-3.161926270E1
1.406471779E2,8.662414551E0,-1.427459717E1,-3.026885986E1
1.406571571E2,8.511352539E0,-1.367340088E1,-3.251953125E1
1.406671363E2,7.911682129E0,-1.397399902E1,-3.236999512E1
1.406771156E2,8.811950684E0,-1.367340088E1,-3.251953125E1
1.406870948E2,7.011413574E0,-1.442413330E1,-2.996978760E1
1.406970741E2,7.011413574E0,-1.337432861E1,-3.251953125E1
1.407070533E2,5.961608887E0,-1.412353516E1,-3.146972656E1
1.407170326E2,7.162475586E0,-1.127471924E1,-3.206939697E1
1.407270118E2,8.361816406E0,-1.277465820E1,-3.236999512E1
1.407369911E2,5.511474609E0,-1.337432861E1,-3.071899414E1
1.407469703E2,6.411743164E0,-1.202392578E1,-3.026885986E1
1.407569496E2,6.112670898E0,-1.097412109E1,-3.296966553E1
1.407669288E2,6.112670898E0,-1.322479248E1,-3.236999512E1
1.407769081E2,5.361938477E0,-1.097412109E1,-3.296966553E1
1.407868873E2,5.361938477E0,-1.202392578E1,-3.296966553E1
1.407968666E2,4.461669922E0,-1.187438965E1,-3.251953125E1
1.408068458E2,4.611206055E0,-1.172485352E1,-3.296966553E1
1.408168251E2,3.411865234E0,-1.232452393E1,-3.191986084E1
1.408268348E2,3.861999512E0,-1.277465820E1,-3.371887207E1
1.408367836E2,4.762268066E0,-1.082458496E1,-3.221893311E1
1.408467628E2,4.162597656E0,-1.037445068E1,-3.356933594E1
1.408567421E2,4.611206055E0,-1.247406006E1,-3.371887207E1
1.408667213E2,4.162597656E0,-1.157379150E1,-3.282012939E1
1.408767006E2,4.611206055E0,-1.022338867E1,-3.296966553E1
1.408866798E2,4.162597656E0,-1.112365723E1,-3.386993408E1
1.408966591E2,4.312133789E0,-9.474182129E0,-3.401947021E1
1.409066383E2,2.812194824E0,-1.052398682E1,-3.341979980E1
1.409166175E2,3.561401367E0,-9.474182129E0,-3.446960449E1
1.409266273E2,3.861999512E0,-8.424377441E0,-3.551940918E1
1.409366066E2,2.961730957E0,-9.324645996E0,-3.282012939E1
1.409465553E2,4.611206055E0,-7.673645020E0,-3.371887207E1
1.409565345E2,2.812194824E0,-1.022338867E1,-3.401947021E1
1.409665138E2,5.212402344E0,-8.573913574E0,-3.432006836E1
1.409764930E2,1.911926270E0,-8.573913574E0,-3.356933594E1
1.409865028E2,3.861999512E0,-1.097412109E1,-3.551940918E1
1.409965126E2,3.712463379E0,-7.524108887E0,-3.506927490E1
1.410065223E2,3.712463379E0,-7.824707031E0,-3.251953125E1
1.410165016E2,3.712463379E0,-9.324645996E0,-3.386993408E1
1.410265113E2,2.961730957E0,-7.824707031E0,-3.386993408E1
1.410365211E2,2.061462402E0,-8.723449707E0,-3.477020264E1
1.410465004E2,2.511596680E0,-7.974243164E0,-3.206939697E1
1.410565101E2,3.561401367E0,-7.223510742E0,-3.521881104E1
1.410665199E2,2.961730957E0,-8.123779297E0,-3.506927490E1
1.410765297E2,2.961730957E0,-7.073974609E0,-3.506927490E1
1.410865394E2,3.712463379E0,-7.073974609E0,-3.536987305E1
1.410965797E2,2.061462402E0,-7.673645020E0,-3.446960449E1
1.411065895E2,2.961730957E0,-7.524108887E0,-3.432006836E1
1.411162025E2,3.561401367E0,-7.223510742E0,-3.477020264E1
1.411261512E2,2.061462402E0,-6.924438477E0,-3.477020264E1
1.411361610E2,2.812194824E0,-7.673645020E0,-3.446960449E1
1.411461403E2,1.312255859E0,-7.223510742E0,-3.551940918E1
1.411561195E2,2.812194824E0,-7.673645020E0,-3.477020264E1
1.411660987E2,2.961730957E0,-6.773376465E0,-3.611907959E1
1.411760475E2,2.511596680E0,-6.924438477E0,-3.266906738E1
1.411860572E2,2.662658691E0,-7.824707031E0,-3.611907959E1
1.411960365E2,1.461791992E0,-7.524108887E0,-3.311920166E1
1.412060157E2,3.561401367E0,-6.474304199E0,-3.596954346E1
1.412159950E2,2.624511719E-1,-6.924438477E0,-3.296966553E1
1.412259742E2,1.911926270E0,-7.824707031E0,-3.536987305E1
1.412359535E2,2.812194824E0,-8.424377441E0,-3.521881104E1
1.412459327E2,2.961730957E0,-7.524108887E0,-3.432006836E1
1.412559425E2,1.911926270E0,-7.073974609E0,-3.506927490E1
1.412659523E2,3.411865234E0,-7.524108887E0,-3.386993408E1
1.412759620E2,3.411865234E0,-6.773376465E0,-3.536987305E1
1.412859413E2,3.561401367E0,-6.924438477E0,-3.477020264E1
1.412959510E2,2.812194824E0,-6.924438477E0,-3.477020264E1
1.413059608E2,4.461669922E0,-7.073974609E0,-3.536987305E1
1.413159401E2,2.812194824E0,-6.173706055E0,-3.596954346E1
1.413259498E2,3.861999512E0,-5.424499512E0,-3.446960449E1
1.413359596E2,3.111267090E0,-6.924438477E0,-3.521881104E1
1.413459694E2,1.161193848E0,-7.824707031E0,-3.641967773E1
1.413559791E2,1.911926270E0,-7.824707031E0,-3.536987305E1
1.413656837E2,2.061462402E0,-6.474304199E0,-3.446960449E1
1.413756630E2,1.161193848E0,-7.073974609E0,-3.356933594E1
1.413856727E2,2.061462402E0,-7.673645020E0,-3.477020264E1
1.413956520E2,4.162597656E0,-6.324768066E0,-3.536987305E1
1.414056007E2,1.461791992E0,-6.024169922E0,-3.506927490E1
1.414155800E2,1.011657715E0,-7.223510742E0,-3.401947021E1
1.414255592E2,1.161193848E0,-7.824707031E0,-3.611907959E1
1.414355384E2,2.212524414E0,-4.824829102E0,-3.566894531E1
1.414455177E2,1.762390137E0,-6.173706055E0,-3.551940918E1
1.414554969E2,1.161193848E0,-7.073974609E0,-3.432006836E1
1.414654762E2,2.511596680E0,-6.924438477E0,-3.521881104E1
1.414754554E2,1.461791992E0,-5.273437500E0,-3.506927490E1
1.414854347E2,2.212524414E0,-6.024169922E0,-3.461914062E1
1.414954139E2,2.212524414E0,-7.824707031E0,-3.536987305E1
1.415053932E2,2.061462402E0,-6.474304199E0,-3.521881104E1
1.415153724E2,1.762390137E0,-6.924438477E0,-3.477020264E1
1.415253517E2,2.061462402E0,-7.223510742E0,-3.521881104E1
1.415353309E2,2.212524414E0,-6.773376465E0,-3.506927490E1
1.415453102E2,1.461791992E0,-6.773376465E0,-3.566894531E1
1.415553199E2,1.762390137E0,-6.474304199E0,-3.627014160E1
1.415652687E2,1.911926270E0,-4.524230957E0,-3.461914062E1
1.415752479E2,1.911926270E0,-5.273437500E0,-3.641967773E1
1.415852272E2,2.511596680E0,-5.723571777E0,-3.446960449E1
1.415952064E2,1.011657715E0,-4.974365234E0,-3.596954346E1
1.416051857E2,5.615234375E-1,-7.673645020E0,-3.551940918E1
1.416151649E2,2.061462402E0,-5.424499512E0,-3.371887207E1
1.416251442E2,1.911926270E0,-4.824829102E0,-3.536987305E1
1.416351234E2,1.762390137E0,-5.723571777E0,-3.401947021E1
1.416451027E2,1.461791992E0,-6.773376465E0,-3.611907959E1
1.416550819E2,2.662658691E0,-4.524230957E0,-3.506927490E1
1.416650612E2,1.113891602E-1,-7.073974609E0,-3.686981201E1
1.416750709E2,1.911926270E0,-6.324768066E0,-3.566894531E1
1.416850502E2,-1.876831055E-1,-6.474304199E0,-3.596954346E1
1.416949989E2,1.911926270E0,-6.024169922E0,-3.641967773E1
1.417049781E2,-6.378173828E-1,-6.773376465E0,-3.566894531E1
1.417149574E2,1.161193848E0,-6.024169922E0,-3.432006836E1
1.417249366E2,1.011657715E0,-6.924438477E0,-3.521881104E1
1.417348854E2,8.621215820E-1,-7.524108887E0,-3.686981201E1
1.417449257E2,2.961730957E0,-7.524108887E0,-3.506927490E1
1.417548744E2,2.961730957E0,-7.073974609E0,-3.506927490E1
1.417648536E2,2.061462402E0,-6.474304199E0,-3.551940918E1
1.417748024E2,-3.387451172E-1,-6.773376465E0,-3.611907959E1
1.417848121E2,1.312255859E0,-7.673645020E0,-3.521881104E1
1.417947914E2,1.161193848E0,-7.524108887E0,-3.566894531E1
1.418047706E2,1.911926270E0,-6.324768066E0,-3.356933594E1
1.418147499E2,8.621215820E-1,-7.073974609E0,-3.536987305E1
1.418247291E2,1.911926270E0,-6.324768066E0,-3.611907959E1
1.418347084E2,2.212524414E0,-8.573913574E0,-3.506927490E1
1.418446876E2,1.911926270E0,-6.773376465E0,-3.536987305E1
1.418546669E2,1.461791992E0,-7.824707031E0,-3.461914062E1
1.418646461E2,1.461791992E0,-7.824707031E0,-3.536987305E1
1.418746254E2,5.615234375E-1,-7.974243164E0,-3.551940918E1
1.418846046E2,4.162597656E0,-7.524108887E0,-3.566894531E1
1.418945533E2,2.212524414E0,-7.073974609E0,-3.506927490E1
1.419045936E2,2.511596680E0,-8.723449707E0,-3.627014160E1
1.419146034E2,2.511596680E0,-7.974243164E0,-3.521881104E1
1.419246132E2,1.011657715E0,-7.673645020E0,-3.596954346E1
1.419346229E2,3.712463379E0,-8.123779297E0,-3.611907959E1
1.419446632E2,2.812194824E0,-8.424377441E0,-3.521881104E1
1.419546119E2,1.911926270E0,-7.824707031E0,-3.461914062E1
1.419646522E2,1.762390137E0,-7.974243164E0,-3.521881104E1
1.419746620E2,1.762390137E0,-7.974243164E0,-3.477020264E1
1.419846717E2,4.119873047E-1,-6.324768066E0,-3.536987305E1
1.419946815E2,3.411865234E0,-8.573913574E0,-3.536987305E1
1.420043556E2,3.111267090E0,-7.974243164E0,-3.446960449E1
1.420143348E2,1.762390137E0,-7.223510742E0,-3.596954346E1
1.420243141E2,1.461791992E0,-8.123779297E0,-3.461914062E1
1.420342628E2,4.312133789E0,-6.924438477E0,-3.477020264E1
1.420442726E2,1.011657715E0,-8.723449707E0,-3.627014160E1
1.420542518E2,2.662658691E0,-7.524108887E0,-3.506927490E1
1.420642311E2,2.662658691E0,-7.073974609E0,-3.536987305E1
1.420742103E2,3.712463379E0,-9.324645996E0,-3.566894531E1
1.420841591E2,2.511596680E0,-9.474182129E0,-3.477020264E1
1.420941688E2,2.212524414E0,-6.324768066E0,-3.536987305E1
1.421041175E2,1.161193848E0,-8.874511719E0,-3.566894531E1
1.421141273E2,2.212524414E0,-6.773376465E0,-3.386993408E1
1.421241066E2,1.762390137E0,-7.223510742E0,-3.446960449E1
1.421340858E2,2.061462402E0,-1.052398682E1,-3.341979980E1
1.421440651E2,4.119873047E-1,-8.573913574E0,-3.461914062E1
1.421540443E2,2.511596680E0,-7.673645020E0,-3.401947021E1
1.421640236E2,1.911926270E0,-8.123779297E0,-3.506927490E1
1.421740333E2,2.061462402E0,-9.173583984E0,-3.477020264E1
1.421840431E2,2.061462402E0,-9.173583984E0,-3.371887207E1
1.421940529E2,2.511596680E0,-7.223510742E0,-3.672027588E1
1.422040321E2,2.812194824E0,-7.673645020E0,-3.477020264E1
1.422140419E2,1.461791992E0,-8.123779297E0,-3.506927490E1
1.422240516E2,1.911926270E0,-8.123779297E0,-3.461914062E1
1.422340614E2,1.911926270E0,-9.324645996E0,-3.641967773E1
1.422440712E2,2.061462402E0,-1.022338867E1,-3.521881104E1
1.422540809E2,1.312255859E0,-1.022338867E1,-3.401947021E1
1.422640907E2,4.119873047E-1,-1.007385254E1,-3.686981201E1
1.422737953E2,1.762390137E0,-7.974243164E0,-3.446960449E1
1.422837745E2,1.011657715E0,-1.022338867E1,-3.446960449E1
1.422937538E2,1.762390137E0,-9.173583984E0,-3.521881104E1
1.423037330E2,1.762390137E0,-7.974243164E0,-3.477020264E1
1.423137123E2,1.312255859E0,-9.173583984E0,-3.551940918E1
1.423236915E2,2.511596680E0,-8.424377441E0,-3.627014160E1
1.423337013E2,1.911926270E0,-9.623718262E0,-3.566894531E1
1.423436500E2,1.911926270E0,-8.573913574E0,-3.506927490E1
1.423536293E2,2.061462402E0,-9.173583984E0,-3.477020264E1
1.423636085E2,8.621215820E-1,-1.037445068E1,-3.386993408E1
1.423735878E2,1.911926270E0,-8.573913574E0,-3.506927490E1
1.423835670E2,2.624511719E-1,-9.474182129E0,-3.596954346E1
1.423935463E2,1.461791992E0,-9.324645996E0,-3.566894531E1
1.424035255E2,2.662658691E0,-9.623718262E0,-3.311920166E1
1.424134437E2,2.061462402E0,-8.424377441E0,-3.446960449E1
1.424234840E2,2.061462402E0,-9.173583984E0,-3.672027588E1
1.424334633E2,2.212524414E0,-9.623718262E0,-3.536987305E1
1.424434425E2,3.411865234E0,-8.573913574E0,-3.356933594E1
1.424534217E2,2.511596680E0,-8.723449707E0,-3.521881104E1
1.424634010E2,2.961730957E0,-9.324645996E0,-3.611907959E1
1.424733802E2,1.312255859E0,-1.052398682E1,-3.371887207E1
1.424833595E2,2.061462402E0,-7.673645020E0,-3.477020264E1
1.424933387E2,8.621215820E-1,-8.573913574E0,-3.386993408E1
1.425032875E2,2.511596680E0,-8.424377441E0,-3.446960449E1
1.425132667E2,1.312255859E0,-1.022338867E1,-3.446960449E1
1.425232765E2,2.662658691E0,-9.623718262E0,-3.356933594E1
1.425332557E2,2.511596680E0,-8.723449707E0,-3.477020264E1
1.425432655E2,2.961730957E0,-7.824707031E0,-3.536987305E1
1.425532142E2,3.111267090E0,-7.974243164E0,-3.341979980E1
1.425631935E2,5.061340332E0,-9.173583984E0,-3.401947021E1
1.425731727E2,2.961730957E0,-1.112365723E1,-3.641967773E1
1.425831215E2,3.411865234E0,-8.123779297E0,-3.611907959E1
1.425931312E2,3.712463379E0,-8.874511719E0,-3.641967773E1
1.426031105E2,3.411865234E0,-8.874511719E0,-3.566894531E1
1.426130897E2,4.611206055E0,-7.974243164E0,-3.551940918E1
1.426230690E2,3.111267090E0,-8.424377441E0,-3.627014160E1
1.426330787E2,1.911926270E0,-8.874511719E0,-3.536987305E1
1.426430275E2,1.762390137E0,-8.424377441E0,-3.627014160E1
1.426530067E2,3.561401367E0,-7.223510742E0,-3.672027588E1
1.426629860E2,2.662658691E0,-8.123779297E0,-3.611907959E1
1.426729652E2,2.212524414E0,-8.123779297E0,-3.566894531E1
1.426829445E2,2.961730957E0,-9.324645996E0,-3.506927490E1
1.426928932E2,2.662658691E0,-6.773376465E0,-3.761901855E1
1.427029029E2,2.961730957E0,-7.824707031E0,-3.461914062E1
1.427128822E2,3.411865234E0,-8.573913574E0,-3.611907959E1
1.427228920E2,2.662658691E0,-9.324645996E0,-3.686981201E1
1.427328407E2,3.561401367E0,-9.474182129E0,-3.806915283E1
1.427428199E2,1.762390137E0,-9.173583984E0,-3.551940918E1
1.427527992E2,2.662658691E0,-1.082458496E1,-3.386993408E1
1.427628090E2,2.511596680E0,-8.723449707E0,-3.371887207E1
1.427727577E2,2.812194824E0,-9.474182129E0,-3.596954346E1
1.427827369E2,3.411865234E0,-9.324645996E0,-3.432006836E1
1.427927467E2,2.061462402E0,-1.022338867E1,-3.551940918E1
1.428027259E2,2.212524414E0,-8.874511719E0,-3.536987305E1
1.428126442E2,2.812194824E0,-7.974243164E0,-3.521881104E1
1.428227150E2,4.162597656E0,-9.324645996E0,-3.356933594E1
1.428327247E2,2.511596680E0,-9.924316406E0,-3.521881104E1
1.428427345E2,2.961730957E0,-1.007385254E1,-3.716888428E1
1.428527137E2,3.111267090E0,-9.173583984E0,-3.627014160E1
1.428627235E2,2.662658691E0,-9.623718262E0,-3.506927490E1
1.428727028E2,4.162597656E0,-8.123779297E0,-3.611907959E1
1.428827125E2,3.111267090E0,-8.424377441E0,-3.672027588E1
1.428927223E2,2.812194824E0,-1.022338867E1,-3.672027588E1
1.429027320E2,4.762268066E0,-8.573913574E0,-3.611907959E1
1.429127418E2,2.511596680E0,-9.173583984E0,-3.627014160E1
1.429224464E2,2.961730957E0,-9.324645996E0,-3.386993408E1
1.429324257E2,2.961730957E0,-8.123779297E0,-3.536987305E1
1.429424049E2,4.312133789E0,-9.474182129E0,-3.596954346E1
1.429523841E2,4.461669922E0,-8.573913574E0,-3.641967773E1
1.429623329E2,2.061462402E0,-9.474182129E0,-3.477020264E1
1.429723426E2,1.762390137E0,-1.052398682E1,-3.627014160E1
1.429822914E2,1.762390137E0,-9.474182129E0,-3.551940918E1
1.429923011E2,3.111267090E0,-9.173583984E0,-3.477020264E1
1.430022804E2,2.961730957E0,-1.082458496E1,-3.611907959E1
1.430122291E2,1.911926270E0,-8.874511719E0,-3.386993408E1
1.430222084E2,3.111267090E0,-9.924316406E0,-3.551940918E1
1.430322181E2,2.061462402E0,-9.173583984E0,-3.296966553E1
1.430421974E2,2.212524414E0,-9.324645996E0,-3.566894531E1
1.430521766E2,2.511596680E0,-9.924316406E0,-3.731994629E1
1.430621559E2,3.111267090E0,-7.974243164E0,-3.521881104E1
1.430721351E2,2.812194824E0,-9.924316406E0,-3.477020264E1
1.430821144E2,2.061462402E0,-9.173583984E0,-3.672027588E1
1.430921241E2,3.111267090E0,-9.474182129E0,-3.477020264E1
1.431021644E2,1.911926270E0,-1.037445068E1,-3.432006836E1
1.431121742E2,1.461791992E0,-1.082458496E1,-3.461914062E1
1.431221534E2,2.662658691E0,-9.623718262E0,-3.386993408E1
1.431321632E2,2.662658691E0,-9.324645996E0,-3.432006836E1
1.431421730E2,1.461791992E0,-8.123779297E0,-3.506927490E1
1.431521522E2,1.161193848E0,-8.573913574E0,-3.461914062E1
1.431621620E2,1.911926270E0,-8.874511719E0,-3.432006836E1
1.431721717E2,2.212524414E0,-8.874511719E0,-3.611907959E1
1.431821815E2,3.411865234E0,-9.324645996E0,-3.386993408E1
1.431918861E2,1.312255859E0,-8.424377441E0,-3.627014160E1
1.432018654E2,1.911926270E0,-8.874511719E0,-3.566894531E1
1.432118446E2,1.312255859E0,-9.173583984E0,-3.521881104E1
1.432218238E2,2.511596680E0,-8.723449707E0,-3.521881104E1
1.432318031E2,2.511596680E0,-9.173583984E0,-3.551940918E1
1.432417823E2,3.561401367E0,-9.474182129E0,-3.446960449E1
1.432517616E2,1.011657715E0,-8.723449707E0,-3.521881104E1
1.432617103E2,2.212524414E0,-8.123779297E0,-3.506927490E1
1.432717201E2,1.911926270E0,-8.874511719E0,-3.311920166E1
1.432816993E2,1.911926270E0,-8.874511719E0,-3.386993408E1
1.432916786E2,1.312255859E0,-8.723449707E0,-3.401947021E1
1.433016578E2,3.712463379E0,-8.874511719E0,-3.461914062E1
1.433116371E2,5.615234375E-1,-9.474182129E0,-3.596954346E1
1.433216163E2,2.662658691E0,-9.623718262E0,-3.686981201E1
1.433314125E2,2.961730957E0,-8.573913574E0,-3.641967773E1
1.433415748E2,1.911926270E0,-9.623718262E0,-3.566894531E1
1.433515541E2,1.461791992E0,-8.123779297E0,-3.461914062E1
1.433615333E2,1.911926270E0,-7.824707031E0,-3.506927490E1
1.433715126E2,3.561401367E0,-9.173583984E0,-3.551940918E1
1.433814918E2,3.712463379E0,-1.007385254E1,-3.461914062E1
1.433915016E2,1.911926270E0,-9.623718262E0,-3.506927490E1
1.434014808E2,2.662658691E0,-9.623718262E0,-3.611907959E1
